symbol,day,open,high,low,close,volume
XLK,2024-12-13,120.0900,120.5600,118.5750,119.5250,8677000
XLK,2024-12-16,119.6800,120.8250,119.4250,120.7200,9442600
XLK,2024-12-17,119.8650,120.4600,119.4050,119.9900,8145000
XLK,2024-12-18,120.3950,120.7250,115.8500,116.1200,16927200
XLK,2024-12-19,117.3000,117.6800,116.0950,116.2450,13383400
XLK,2024-12-20,115.4550,118.9300,115.0950,117.9800,14924800
XLK,2024-12-23,118.1250,119.0850,117.4950,119.0350,7973400
XLK,2024-12-24,119.4600,120.2700,119.2800,120.2650,4653400
XLK,2024-12-26,119.8800,120.7850,119.4950,120.3450,7150800
XLK,2024-12-27,119.5350,119.6900,117.5750,118.7450,8726400
XLK,2024-12-30,117.0150,118.1700,116.2900,117.2350,7950400
XLK,2024-12-31,117.5550,117.6350,115.8800,116.2600,9381200
XLK,2025-01-02,117.1800,117.5100,114.8900,115.9850,12766600
XLK,2025-01-03,116.6950,118.0000,116.4650,117.8750,9117600
XLK,2025-01-06,119.2200,120.5300,118.9050,119.3750,8975400
XLK,2025-01-07,120.0000,120.0000,116.5700,116.9800,10006800
XLK,2025-01-08,117.2500,117.2700,115.8150,116.9400,10023800
XLK,2025-01-10,115.7100,115.7300,113.7150,114.3900,11665800
XLK,2025-01-13,112.5500,113.6600,112.2250,113.5800,10656000
XLK,2025-01-14,114.4600,114.7750,112.9750,113.8800,7220200
XLK,2025-01-15,115.4350,116.4850,115.0550,116.1450,10465400
XLK,2025-01-16,117.0900,117.1650,115.2250,115.2500,5368400
XLK,2025-01-17,117.3300,117.4700,116.5400,117.0550,6742600
XLK,2025-01-21,117.4450,118.3200,116.6300,118.0300,6744200
XLK,2025-01-22,119.6250,120.9750,119.4550,120.6950,10243800
XLK,2025-01-23,119.7650,120.9350,119.6500,120.9100,7604400
XLK,2025-01-24,121.2900,121.2900,119.2650,119.6500,6607600
XLK,2025-01-27,114.2900,115.4900,112.7350,113.7850,20705600
XLK,2025-01-28,114.5550,117.0800,113.3450,116.8200,11260600
XLK,2025-01-29,116.5900,116.6450,114.7450,115.8700,9050000
XLK,2025-01-30,115.6650,116.4850,114.8700,116.0850,8840200
XLK,2025-01-31,117.1650,117.8650,115.0950,115.4050,10741800
XLK,2025-02-03,112.8500,114.5450,112.2500,113.8500,13752800
XLK,2025-02-04,114.2400,115.6700,114.2000,115.4900,8371200
XLK,2025-02-05,115.5950,117.1200,115.2300,117.0950,5398000
XLK,2025-02-06,117.0950,117.6550,116.5750,117.4150,6808000
XLK,2025-02-07,117.8900,118.4550,116.0200,116.4100,8552800
XLK,2025-02-10,117.3300,118.4050,117.2950,118.1100,6054200
XLK,2025-02-11,117.4550,118.6400,117.3750,118.1650,6456200
XLK,2025-02-12,116.5000,118.0500,116.3700,117.9100,8555600
XLK,2025-02-13,118.1200,119.6550,117.9550,119.5800,7829600
XLK,2025-02-14,119.4800,120.0850,119.2600,119.9850,4557000
XLK,2025-02-18,120.6050,121.0950,120.0450,121.0800,6024000
XLK,2025-02-19,120.9450,121.5700,120.1000,121.0900,5604200
XLK,2025-02-20,120.9750,121.1350,119.4300,120.7050,5987400
XLK,2025-02-21,120.7400,120.7900,117.3750,117.4350,9057600
XLK,2025-02-24,117.8900,118.2200,115.6100,115.7550,7447600
XLK,2025-02-25,115.5100,115.6150,113.4750,114.2550,10433600
XLK,2025-02-26,115.3750,116.5900,114.6150,115.5000,7630600
XLK,2025-02-27,116.1300,116.2500,111.2450,111.2950,10100000
XLK,2025-02-28,110.7950,112.8800,109.8500,112.7650,14172200
XLK,2025-03-03,113.3450,113.5750,108.5250,109.3350,12516200
XLK,2025-03-04,108.5250,111.1800,107.1300,109.2500,17721000
XLK,2025-03-05,109.5900,111.1450,108.1200,110.7850,11931000
XLK,2025-03-06,108.5100,110.2250,107.1900,107.7100,16432000
XLK,2025-03-07,107.5850,109.5450,106.3150,109.2700,11263400
XLK,2025-03-10,107.1100,107.3100,103.5400,104.6250,21561800
XLK,2025-03-11,104.3050,105.9550,103.1450,104.2000,14832800
XLK,2025-03-12,106.0600,106.7600,104.5750,105.8400,10981600
XLK,2025-03-13,105.5350,105.7700,103.4250,103.8300,12383000
XLK,2025-03-14,105.1900,107.0800,105.1550,106.9700,10040800
XLK,2025-03-17,106.8850,108.4800,106.5750,107.7150,10148800
XLK,2025-03-18,106.9500,107.0600,105.6850,106.0750,11486600
XLK,2025-03-19,106.6200,108.7150,106.1750,107.4550,8838600
XLK,2025-03-20,106.2350,107.8650,106.0750,106.6900,7145200
XLK,2025-03-21,105.3600,107.1250,104.9700,106.9800,10425400
XLK,2025-03-24,108.5700,109.0750,108.2850,108.8150,8200200
XLK,2025-03-25,108.7450,109.3200,108.6900,109.1750,7481800
XLK,2025-03-26,108.8400,109.1000,106.3200,106.7400,7873000
XLK,2025-03-27,106.0100,106.6100,105.1950,105.7550,6577800
XLK,2025-03-28,105.2050,105.6300,102.8400,103.1900,10667600
XLK,2025-03-31,101.3900,103.4750,100.3650,103.2400,14219000
XLK,2025-04-01,102.8300,104.0850,101.9900,103.9950,9480200
XLK,2025-04-02,102.5100,105.6300,102.4300,104.7650,9292000
XLK,2025-04-03,99.7450,100.3500,97.5350,97.6150,19451400
XLK,2025-04-04,94.5700,95.3200,91.1500,91.1850,33804600
XLK,2025-04-07,87.4650,95.9050,86.2250,91.7300,44557800
XLK,2025-04-08,95.1450,96.4200,88.2200,89.8650,25811400
XLK,2025-04-09,90.0500,102.4900,89.9350,101.9300,36988800
XLK,2025-04-10,98.4250,99.1000,93.8650,97.1850,19747600
XLK,2025-04-11,96.7000,99.6000,95.9750,99.1750,14423200
XLK,2025-04-14,102.2500,102.3150,99.0000,100.0800,11904400
XLK,2025-04-15,100.2350,101.2050,99.9750,100.4450,7200000
XLK,2025-04-16,97.7500,98.7900,95.2700,96.9550,13222400
XLK,2025-04-17,97.6500,97.6500,96.0200,96.4300,7480800
XLK,2025-04-21,94.9050,95.1450,92.5950,93.9400,8973400
XLK,2025-04-22,95.1900,96.7850,94.6350,96.2300,9312800
XLK,2025-04-23,99.9200,100.9750,98.6150,99.0200,13413800
XLK,2025-04-24,99.9950,102.8550,99.8350,102.7150,9317000
XLK,2025-04-25,102.4050,104.4300,102.3050,104.2350,6518400
XLK,2025-04-28,104.1000,104.6150,102.5100,104.0650,5574400
XLK,2025-04-29,103.5650,104.9850,103.5650,104.5500,9144400
XLK,2025-04-30,102.4950,105.3750,101.9000,104.9850,10203800
XLK,2025-05-01,107.2800,108.2750,106.4300,106.5250,11532800
XLK,2025-05-02,107.7450,108.8100,107.4550,108.3050,8125400
XLK,2025-05-05,107.3750,108.5000,107.3200,107.7300,6757000
XLK,2025-05-06,106.1300,107.6200,105.8050,106.8350,7958200
XLK,2025-05-07,106.8350,108.3750,106.1000,107.9050,8169400
XLK,2025-05-08,108.9750,109.9700,108.0050,108.9350,8704400
XLK,2025-05-09,109.4200,109.6200,108.2400,108.8000,7330000
XLK,2025-05-12,113.4150,113.8900,112.2700,113.8500,13478200
XLK,2025-05-13,114.2600,116.6900,114.1300,116.3100,12757200
XLK,2025-05-14,116.8550,117.5250,116.3800,117.0650,10248000
XLK,2025-05-15,116.4300,117.8850,116.2900,117.2250,9536400
XLK,2025-05-16,117.6050,117.6050,116.4300,117.4450,8111600
XLK,2025-05-19,115.7100,117.5400,115.6700,117.2750,11863000
XLK,2025-05-20,116.5450,116.8550,115.9500,116.8350,10273200
XLK,2025-05-21,115.7400,117.3550,114.1750,114.6400,18643600
XLK,2025-05-22,114.6950,115.7000,114.4150,114.6700,11372000
XLK,2025-05-23,112.6750,114.1450,112.5500,113.4050,12004000
XLK,2025-05-27,115.1700,116.2600,114.7850,116.1000,14208400
XLK,2025-05-28,116.2400,116.7050,115.4500,115.6200,10789200
XLK,2025-05-29,117.3700,117.4900,115.2200,115.8150,14011800
XLK,2025-05-30,115.7600,115.8150,113.7100,115.4550,13494000
XLK,2025-06-02,115.1500,116.5450,115.0100,116.4750,12878800
XLK,2025-06-03,116.6300,118.3150,116.5450,118.2250,14312400
XLK,2025-06-04,118.3750,118.7700,117.8150,118.4000,10899200
XLK,2025-06-05,118.7500,119.7850,117.5550,118.0650,15885200
XLK,2025-06-06,119.2050,119.7300,118.8400,119.1800,9026000
XLK,2025-06-09,119.6450,120.5050,119.5550,119.7650,11100600
XLK,2025-06-10,119.7450,120.6150,119.2950,120.4350,9831600
XLK,2025-06-11,120.7250,121.2150,119.5500,120.1700,9599600
XLK,2025-06-12,120.1450,121.5650,120.1250,121.2850,11210400
XLK,2025-06-13,119.8800,120.7950,119.1450,119.5850,13193800
XLK,2025-06-16,120.3050,121.8800,120.3050,121.5200,13866200
XLK,2025-06-17,121.0100,121.8650,120.3750,120.6600,10525400
XLK,2025-06-18,120.9550,121.5650,120.1900,120.8050,11066000
XLK,2025-06-20,121.2350,121.6450,119.7050,120.2700,11490600
XLK,2025-06-23,120.1900,121.5450,119.3750,121.4400,12277000
XLK,2025-06-24,122.6750,123.7700,122.5300,123.6200,11329400
XLK,2025-06-25,124.2600,124.8600,124.1500,124.6750,9228600
XLK,2025-06-26,125.2350,125.7350,124.7400,125.5350,11288400
XLK,2025-06-27,125.8750,126.3550,124.8150,125.3850,12196600
XLK,2025-06-30,126.4850,126.9600,125.8750,126.6150,13365200
XLK,2025-07-01,126.2100,126.4750,124.6250,125.4850,15144800
XLK,2025-07-02,125.1700,126.8950,125.0800,126.8100,11950200
XLK,2025-07-03,127.5000,128.8650,127.4500,128.4800,7112800
XLK,2025-07-07,127.9850,128.3200,126.8900,127.4600,11560800
XLK,2025-07-08,128.1300,128.3900,127.6150,128.1450,15715200
XLK,2025-07-09,128.6000,129.4000,127.9600,128.9150,12933600
XLK,2025-07-10,129.2350,129.3500,127.8150,128.4900,9988600
XLK,2025-07-11,127.8800,128.6750,127.7200,127.9250,9239000
XLK,2025-07-14,127.6100,128.1350,126.6000,127.8200,8125200
XLK,2025-07-15,129.3100,129.6150,128.9100,128.9550,15657000
XLK,2025-07-16,129.0000,129.4300,127.4050,129.3550,17782600
XLK,2025-07-17,129.5100,130.7350,129.2550,130.5300,11955000
XLK,2025-07-18,131.0300,131.0750,130.0950,130.4450,10281000
XLK,2025-07-21,130.5900,131.5050,130.4400,130.6150,9246600
XLK,2025-07-22,130.5150,130.6050,128.4750,129.4050,13448800
XLK,2025-07-23,129.7400,130.3150,128.9700,130.1450,10091800
XLK,2025-07-24,130.4650,130.9500,129.9600,130.6950,12159600
XLK,2025-07-25,130.6550,131.3250,130.3850,130.9950,8002000
XLK,2025-07-28,131.4950,132.0750,131.2250,132.0400,11517600
XLK,2025-07-29,132.9000,133.6350,131.8200,132.0450,13739000
XLK,2025-07-30,132.1850,132.7900,131.3000,132.3400,13934600
XLK,2025-07-31,134.0050,134.0050,130.7300,131.3700,16414400
XLK,2025-08-01,129.9400,129.9850,127.8900,128.5350,19438000
XLK,2025-08-04,129.7450,131.1700,129.7450,131.1450,12377000
XLK,2025-08-05,131.6300,131.7450,129.7600,130.0600,11176000
XLK,2025-08-06,130.1850,131.6950,130.1000,131.5250,10167000
XLK,2025-08-07,132.9900,133.2050,130.5500,131.6450,10318000
XLK,2025-08-08,132.1400,133.1100,131.7950,132.9600,11015800
XLK,2025-08-11,132.8750,133.4750,131.7550,132.0600,9425400
XLK,2025-08-12,132.7200,134.1400,131.9850,134.1050,11153800
XLK,2025-08-13,134.8800,135.0250,133.6650,134.1550,13990200
XLK,2025-08-14,133.4750,134.3250,133.1650,133.8650,15484400
XLK,2025-08-15,133.6850,133.6850,132.3200,132.8500,13373200
XLK,2025-08-18,132.6850,133.2550,132.5550,133.1350,12233800
XLK,2025-08-19,133.0850,133.1150,130.5650,130.8100,17367000
XLK,2025-08-20,130.4800,130.4800,127.9200,129.9250,23064200
XLK,2025-08-21,129.6100,130.1300,128.8950,129.4550,15148600
XLK,2025-08-22,129.3150,132.0650,128.9550,131.2100,13756000
XLK,2025-08-25,131.2050,131.7350,130.5550,130.9150,10691800
XLK,2025-08-26,131.0250,131.6900,130.8350,131.5150,11081000
XLK,2025-08-27,131.6450,132.3750,131.0400,132.2250,11538600
XLK,2025-08-28,132.3850,133.5550,131.7250,133.2700,12380600
XLK,2025-08-29,132.6850,132.7100,130.7450,131.2250,17481200
XLK,2025-09-02,128.9050,130.0200,128.1400,129.9000,18226000
XLK,2025-09-03,130.5650,130.9350,129.7000,130.6750,15636600
XLK,2025-09-04,130.1400,131.3750,129.6100,131.3200,24397400
XLK,2025-09-05,132.5650,132.6150,130.0950,131.4300,38561800
XLK,2025-09-08,132.1200,132.8950,132.0900,132.4150,20556000
XLK,2025-09-09,132.7100,132.8100,131.7300,132.6700,19355000
XLK,2025-09-10,135.3550,135.9850,134.4300,135.0750,25957200
XLK,2025-09-11,135.9250,136.1150,135.3100,135.5300,23429200
XLK,2025-09-12,135.8000,135.9300,135.1500,135.4400,15612200
XLK,2025-09-15,135.6550,136.6900,135.4900,136.6600,16268000
XLK,2025-09-16,136.9750,137.0700,136.0200,136.1850,16081400
XLK,2025-09-17,136.0950,136.2600,134.3100,135.7150,18948600
XLK,2025-09-18,137.4750,138.4650,136.8100,138.0600,20882600
XLK,2025-09-19,138.6150,139.5900,138.1650,139.4600,15670800
XLK,2025-09-22,139.0750,141.4450,139.0200,141.3300,15771200
XLK,2025-09-23,141.1350,141.3650,139.4900,140.1100,16456400
XLK,2025-09-24,140.4850,140.4850,138.3150,139.2450,13471000
XLK,2025-09-25,137.9800,139.3450,137.1250,139.0000,21349600
XLK,2025-09-26,139.1500,139.5450,138.1900,139.4200,16534000
XLK,2025-09-29,140.2200,140.9600,139.8400,140.1650,16107400
XLK,2025-09-30,140.1650,141.0700,139.8700,140.9300,18215200
XLK,2025-10-01,140.2100,142.4100,140.1700,142.3100,17411200
XLK,2025-10-02,143.6350,143.6650,142.4350,143.0800,17607800
XLK,2025-10-03,143.2100,143.9400,141.8700,142.3600,17458000
XLK,2025-10-06,144.2800,144.7200,143.7250,143.8000,17945600
XLK,2025-10-07,144.5400,144.7500,142.0850,142.8400,15588400
XLK,2025-10-08,143.1700,145.3500,143.0950,145.3450,14037800
XLK,2025-10-09,145.2800,145.4100,144.3450,145.1000,11989400
XLK,2025-10-10,145.4050,145.6700,139.1400,139.1950,44574600
XLK,2025-10-13,142.3650,143.0600,141.5550,142.5850,22030400
XLK,2025-10-14,140.7150,142.1900,139.1200,140.7550,26956800
XLK,2025-10-15,142.7300,143.2900,140.4000,142.1500,20937600
XLK,2025-10-16,143.1750,143.8100,141.2850,142.2550,23166200
XLK,2025-10-17,141.4100,142.9300,140.5100,142.5050,25511600
XLK,2025-10-20,143.3200,144.7100,143.2350,144.0950,13805200
XLK,2025-10-21,144.0050,144.6850,143.4750,144.1700,12503800
XLK,2025-10-22,144.1050,144.4200,140.9500,142.7450,20723200
XLK,2025-10-23,142.1850,144.7750,142.1850,144.5450,11923400
XLK,2025-10-24,146.2500,147.2850,146.0350,146.7900,14359600
XLK,2025-10-27,148.8500,149.6300,148.6100,149.5000,15167000
XLK,2025-10-28,150.2250,151.5700,149.7100,150.9800,15055200
XLK,2025-10-29,152.3500,152.9950,150.9350,152.0650,21506200
XLK,2025-10-30,151.2000,151.9800,150.1450,150.1950,19218600
XLK,2025-10-31,151.7100,151.8200,149.4700,150.3400,16303800
XLK,2025-11-03,151.7800,152.1100,150.1300,150.9550,13983600
XLK,2025-11-04,148.2250,149.2000,146.7250,146.9700,16722600
XLK,2025-11-05,146.7100,148.7400,146.4850,147.5450,14447000
XLK,2025-11-06,147.3100,147.4700,143.8350,144.5800,24797400
XLK,2025-11-07,143.3450,144.1150,140.8000,144.0800,25547000
XLK,2025-11-10,146.6550,148.0450,145.8950,147.7650,18286400
XLK,2025-11-11,146.7900,147.0550,145.5300,146.5050,14871600
XLK,2025-11-12,147.7300,147.7300,146.0750,146.9600,13179200
XLK,2025-11-13,146.1400,146.3400,142.5150,143.2950,22385800
XLK,2025-11-14,140.6500,145.3800,140.1450,144.0750,27429600
XLK,2025-11-17,142.7250,144.2850,140.6750,141.8200,24675400
XLK,2025-11-18,140.5950,141.3200,138.2350,139.5150,36747600
XLK,2025-11-19,139.5250,142.0600,139.1650,140.4850,27668800
XLK,2025-11-20,143.7200,144.2550,135.7600,136.0750,56551800
XLK,2025-11-21,136.3000,138.4200,133.7400,136.6000,44959000
XLK,2025-11-24,137.5200,140.3500,137.4350,139.8550,20124800
XLK,2025-11-25,138.6250,140.5900,136.6550,140.2300,21303400
XLK,2025-11-26,141.8850,142.4950,140.7900,141.8900,13358800
XLK,2025-11-28,142.1900,143.1350,141.8050,143.1100,6792200
XLK,2025-12-01,141.7200,143.6050,141.2850,143.1750,12846600
XLK,2025-12-02,144.0650,145.5150,143.6450,144.6500,15719000
XLK,2025-12-03,143.9500,145.0950,143.2300,144.9950,11623200
XLK,2025-12-04,145.1900,145.7950,144.4950,145.5350,9995200
XLK,2025-12-05,146.2100,147.3100,145.6900,146.6000,6628000
XLK,2025-12-08,147.4300,148.3800,146.9200,147.6300,8272800
XLK,2025-12-09,147.3400,148.2500,146.9600,148.0200,6978200
XLK,2025-12-10,147.6900,149.2200,146.8200,148.7300,8961100
XLK,2025-12-11,147.0600,148.1300,145.1100,147.9700,9769300
XLK,2025-12-12,146.9400,147.0800,143.2600,143.6900,14873200
XLK,2025-12-15,144.4200,144.6300,142.0200,142.3000,10790300
XLK,2025-12-16,141.9100,142.9700,141.3000,142.5600,10790900
XLK,2025-12-17,142.7200,142.8400,139.3200,139.3900,18178700
XLK,2025-12-18,141.8600,142.4200,140.7900,141.5400,12319500
XLK,2025-12-19,142.5900,144.6200,142.5700,144.6000,14265900
XLK,2025-12-22,146.0100,146.0100,144.6500,145.1600,8864500
XLK,2025-12-23,144.7400,145.9800,144.3600,145.9500,7546100
XLK,2025-12-24,145.7900,146.5000,145.6800,146.3000,3676300
XLK,2025-12-26,146.6100,146.9800,146.2400,146.5300,5052900
XLK,2025-12-29,145.3500,146.3800,145.0400,145.8700,9822300
XLK,2025-12-30,145.8500,146.2600,145.3800,145.4100,6387400
XLK,2025-12-31,145.7100,145.8000,143.9000,143.9700,9528400
XLK,2026-01-02,145.6300,146.5200,143.4100,144.3000,15299500
XLK,2026-01-05,146.0100,146.3900,144.2500,144.6200,17476300
XLK,2026-01-06,145.2100,146.7700,144.6300,146.6500,14985700
XLK,2026-01-07,146.5300,147.3800,146.0400,146.5300,13957100
XLK,2026-01-08,145.9300,145.9300,143.5000,144.2400,16870100
XLK,2026-01-09,144.5700,146.5800,144.0300,146.1500,15652600
XLK,2026-01-12,145.1900,147.2900,145.0500,146.7900,12867200
XLK,2026-01-13,146.8500,147.5200,145.8500,146.4800,16552200
XLK,2026-01-14,145.5000,145.9300,143.3200,144.7000,22104200
XLK,2026-01-15,146.9300,147.5700,145.3100,145.4600,17370900
XLK,2026-01-16,146.7200,146.9500,145.0200,145.6200,14156700
XLK,2026-01-20,143.0900,144.1000,141.6100,141.8400,20029200
XLK,2026-01-21,142.7800,145.0400,141.9600,143.8100,27892800
XLK,2026-01-22,145.6100,145.7000,144.1600,144.8800,12971600
XLK,2026-01-23,144.5300,145.8300,143.7500,145.0900,14654500
XLK,2026-01-26,145.2700,146.7100,144.8900,146.0800,10195600
XLK,2026-01-27,147.4200,148.6200,147.0300,148.0500,12436200
XLK,2026-01-28,149.0000,149.9000,148.6100,149.2300,19497400
XLK,2026-01-29,147.8400,147.9300,143.2700,146.8700,25581000
XLK,2026-01-30,146.0400,146.7500,142.9900,143.8800,18342600
XLK,2026-02-02,143.5300,146.1500,143.3900,145.2600,16337600
XLK,2026-02-03,145.8800,145.9700,140.1700,142.0800,30464500
XLK,2026-02-04,140.8300,141.0100,136.1100,138.1200,45649500
XLK,2026-02-05,137.2200,138.4800,135.0800,135.6300,42950900
XLK,2026-02-06,138.0100,141.4700,137.4200,141.1300,37131900
XLK,2026-02-09,140.6000,144.0300,139.9100,143.3500,24629500
XLK,2026-02-10,143.8200,144.1500,142.3900,142.5500,22564300
XLK,2026-02-11,144.5100,144.7600,141.3200,142.9700,18905700
XLK,2026-02-12,143.3100,143.7700,138.9200,139.2100,32154700
XLK,2026-02-13,139.5600,140.9100,137.9300,139.5600,26637100
XLK,2026-02-17,138.6400,140.4500,137.0200,139.4800,25743800
XLK,2026-02-18,140.0600,142.1200,139.2700,140.9100,13705800
XLK,2026-02-19,140.0900,140.7100,139.2800,140.2100,13484000
XLK,2026-02-20,139.2000,141.7500,138.9700,140.8800,14942400
XLK,2026-02-23,140.1800,140.6500,137.8900,138.5200,22021900
XLK,2026-02-24,139.2400,140.9400,138.1900,140.3200,13030600
XLK,2026-02-25,141.3600,143.3400,141.2100,143.0100,13296000
XLK,2026-02-26,142.9400,143.0100,139.2600,141.0100,19364900
XLK,2026-02-27,138.3100,139.7700,137.9400,138.7600,15328600
XLK,2026-03-02,137.0300,139.9600,136.5600,139.5400,20156700
XLK,2026-03-03,136.3600,138.3300,134.9900,137.5000,34153000
XLK,2026-03-04,138.5300,140.6300,138.0400,139.8400,15201400
XLK,2026-03-05,139.1600,141.2600,138.0900,140.1800,19422500
XLK,2026-03-06,137.8200,139.8300,136.7900,137.2900,19677200
XLK,2026-03-09,135.9700,140.2100,135.4600,139.7600,22760900
XLK,2026-03-10,139.8400,141.3900,139.0200,139.7600,24338500
XLK,2026-03-11,140.5800,141.5900,139.5200,140.4300,14009200
XLK,2026-03-12,139.2700,139.7500,137.6500,137.8400,32372800
XLK,2026-03-13,138.4500,139.7100,136.5200,136.8000,15701800
XLK,2026-03-16,138.7200,140.0800,138.5200,138.7800,16626400
XLK,2026-03-17,139.3900,140.2700,138.9300,139.5400,12034600
XLK,2026-03-18,139.3100,140.0700,137.9300,137.9600,12634500
XLK,2026-03-19,136.0000,139.1700,135.4400,138.4300,18087900
XLK,2026-03-20,137.9800,137.9800,134.3200,135.2900,27251800
XLK,2026-03-23,137.5000,139.2000,136.2200,136.9500,21818500
XLK,2026-03-24,136.0500,136.9200,134.8700,136.1500,16843900
XLK,2026-03-25,137.2900,138.0000,136.2800,136.7600,13872400
XLK,2026-03-26,135.1800,135.5200,132.4200,132.5000,15434600
XLK,2026-03-27,131.5300,132.0500,129.5800,129.9200,15895200
XLK,2026-03-30,131.2700,131.5500,126.6800,127.5000,18830000
XLK,2026-03-31,129.1500,133.2200,128.9800,132.9000,19405300
XLK,2026-04-01,134.1200,136.0500,133.7600,134.9100,17050100
XLK,2026-04-02,131.9100,136.0400,131.3500,135.9900,12266200
XLK,2026-04-06,136.4800,137.2500,135.7100,136.7800,10147600
XLK,2026-04-07,136.1700,137.4900,134.1100,137.4300,8585500
XLK,2026-04-08,143.1300,143.5600,140.7400,141.6900,13359000
XLK,2026-04-09,141.7600,142.1900,140.3500,142.0700,8235100
XLK,2026-04-10,142.5000,143.5600,141.9200,142.6200,9310100
XLK,2026-04-13,142.3300,145.6700,142.1300,145.6100,10407700
XLK,2026-04-14,146.9000,147.9400,146.0800,147.9400,10183300
XLK,2026-04-15,148.2700,150.3700,147.9600,150.3000,10622500
XLK,2026-04-16,150.9900,152.1800,149.7500,152.0200,11778000
XLK,2026-04-17,154.0600,154.8100,153.5100,154.3500,10630400
XLK,2026-04-20,154.3000,154.7500,153.0400,154.5600,8131600
XLK,2026-04-21,155.0000,156.0700,154.1500,154.6900,12657300
XLK,2026-04-22,156.2200,158.1600,155.5200,158.0900,13830400
XLK,2026-04-23,156.7700,157.8000,153.9500,155.8400,12151400
XLK,2026-04-24,158.4300,160.4000,157.6000,160.2200,11059800
XLK,2026-04-27,160.0200,160.6200,158.8100,160.5700,8963900
XLK,2026-04-28,157.1100,158.6400,156.1600,157.8500,9253000
XLK,2026-04-29,158.8300,159.1500,157.7500,159.1100,7506900
XLK,2026-04-30,159.6500,159.8000,156.8800,159.5000,9276400
XLK,2026-05-01,160.3900,162.2900,160.1400,161.8700,10161800
XLK,2026-05-04,162.7100,163.2400,160.8800,162.0500,10740000
XLK,2026-05-05,163.8700,166.0200,163.5200,165.6300,9813500
XLK,2026-05-06,167.8800,170.0800,166.8400,170.0300,11304700
XLK,2026-05-07,170.2600,171.9500,168.7000,169.6900,11031500
XLK,2026-05-08,171.5900,175.6000,171.3000,175.5200,11222200
XLK,2026-05-11,176.1500,178.3000,175.8700,177.8800,10461800
XLK,2026-05-12,176.1500,176.9900,171.2000,175.2000,15950700
XLK,2026-05-13,177.2700,177.7400,174.2600,176.8500,9817900
XLK,2026-05-14,177.3600,180.2200,176.8700,179.5000,11424900
XLK,2026-05-15,176.2100,178.7000,174.6300,176.2600,14519000
XLK,2026-05-18,177.6200,177.8500,171.9100,174.3600,19162600
XLK,2026-05-19,172.6800,175.1800,170.8300,173.2400,15751400
XLK,2026-05-20,174.6600,177.2500,173.9500,177.1400,12630300
XLK,2026-05-21,175.8300,178.9800,175.8300,178.6000,10873200
XLK,2026-05-22,180.0300,181.7300,179.5600,180.3900,10739900
XLK,2026-05-26,183.2000,186.0000,182.5900,185.1400,12500300
XLK,2026-05-27,186.1800,186.2700,182.5400,184.4300,12297400
XLK,2026-05-28,184.8300,187.5800,183.7900,186.8500,11167600
XLK,2026-05-29,189.3300,191.6300,189.2000,191.0200,15031700
XLK,2026-06-01,192.3200,196.5000,191.1500,195.7600,18968800
XLK,2026-06-02,196.4500,198.3800,195.7500,198.2100,10175200
XLK,2026-06-03,198.3700,198.7300,194.5300,196.2300,11582100
XLK,2026-06-04,191.5200,194.7400,189.6900,193.1700,13142600
XLK,2026-06-05,188.8900,189.2200,179.8000,180.3000,26816100
XLK,2026-06-08,185.2200,186.7100,183.1700,184.1800,14685000
XLK,2026-06-09,185.9100,187.0800,172.8800,180.7700,29884400
XLK,2026-06-10,178.1600,182.4100,176.1500,176.6300,20059800
XLK,2026-06-11,177.7900,183.6600,176.5000,183.2100,18238400
XLK,2026-06-12,183.2400,185.8400,181.6400,184.8000,15014300
XLK,2026-06-15,190.3700,192.0800,189.7500,191.7900,13097800
XLK,2026-06-16,191.2300,192.2500,186.4300,186.4400,10077200
XLK,2026-06-17,189.0100,189.9900,185.3000,185.8000,14396100
XLK,2026-06-18,190.4200,192.0000,189.3800,191.4400,12101600
XLK,2026-06-22,192.9500,194.3000,190.8600,192.1500,11313000
XLK,2026-06-23,184.6800,187.2500,183.7000,184.1900,14633600
XLK,2026-06-24,184.0700,185.6600,180.7900,183.0500,12323700
XLK,2026-06-25,188.1500,188.4100,180.3800,184.5700,13218200
XLK,2026-06-26,181.0000,183.1100,179.7600,181.1100,13433900
XLK,2026-06-29,183.1200,185.6600,178.6700,185.4100,11857000
XLK,2026-06-30,185.7600,190.9400,185.6000,190.5200,10729900
XLK,2026-07-01,186.8300,187.9800,185.3800,185.6200,9960300
XLK,2026-07-02,185.4900,187.3800,178.7200,180.5900,14173100
XLK,2026-07-06,182.6600,185.7100,182.0400,183.5700,8923100
XLK,2026-07-07,179.8400,180.7200,176.3600,179.1800,12254800
XLK,2026-07-08,177.4800,181.6300,177.1500,181.4000,10528300
XLK,2026-07-09,184.7600,186.4000,183.5600,185.3500,7756600
XLK,2026-07-10,184.0100,186.2300,183.0900,185.7800,6162000
XLK,2026-07-13,183.1000,183.9000,180.5400,181.2800,8595100
XLK,2026-07-14,183.7100,184.4300,181.3300,183.6200,6399600
XLK,2026-07-15,185.1100,185.2900,178.2200,181.5800,9256800
XLK,2026-07-16,179.0000,179.4800,176.4100,177.5200,8666500
XLK,2026-07-17,172.8500,177.9200,171.3400,175.5900,12036700
XLK,2026-07-20,177.1900,178.7000,175.5200,175.7100,7638600
XLK,2026-07-21,179.5600,181.0200,178.1700,180.7800,7506800
